cod_ibge6,municipio,competencia,mes_internacao,capitulo,subgrupo,faixa_etaria,internacoes,obitos,dias_permanencia,valor_total_rs
352220,Itapecerica da Serra,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),65+,12,2,70,9108.88
352250,Itapevi,2026-04,2026-02,circulatorio (I00-I99),circulatorio (I00-I99),5-64,2,0,77,30442.51
352250,Itapevi,2026-04,2026-02,circulatorio (I00-I99),circulatorio (I00-I99),65+,1,0,5,778.28
352250,Itapevi,2026-04,2026-02,respiratorio (J00-J99),pneumonia (J12-J18),65+,1,0,3,661.92
352250,Itapevi,2026-04,2026-03,circulatorio (I00-I99),circulatorio (I00-I99),5-64,13,1,148,62025.82
352250,Itapevi,2026-04,2026-03,circulatorio (I00-I99),circulatorio (I00-I99),65+,10,0,103,28050.4
352250,Itapevi,2026-04,2026-03,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,2,0,11,1174.79
352250,Itapevi,2026-04,2026-03,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,1,1,27,920.51
352250,Itapevi,2026-04,2026-03,respiratorio (J00-J99),outras respiratorias,0-4,4,0,63,33555.49
352250,Itapevi,2026-04,2026-03,respiratorio (J00-J99),outras respiratorias,5-64,3,2,40,14803.6
352250,Itapevi,2026-04,2026-03,respiratorio (J00-J99),outras respiratorias,65+,1,1,30,21492.96
352250,Itapevi,2026-04,2026-03,respiratorio (J00-J99),pneumonia (J12-J18),0-4,2,0,11,1252.84
352250,Itapevi,2026-04,2026-03,respiratorio (J00-J99),pneumonia (J12-J18),5-64,3,1,15,2579.64
352250,Itapevi,2026-04,2026-03,respiratorio (J00-J99),pneumonia (J12-J18),65+,3,0,45,26656.68
352250,Itapevi,2026-04,2026-04,circulatorio (I00-I99),circulatorio (I00-I99),5-64,40,0,156,153074.75
352250,Itapevi,2026-04,2026-04,circulatorio (I00-I99),circulatorio (I00-I99),65+,36,4,173,127780.5
352250,Itapevi,2026-04,2026-04,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,2,0,8,2790.38
352250,Itapevi,2026-04,2026-04,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,9,0,48,9537.03
352250,Itapevi,2026-04,2026-04,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,3,0,33,2046.54
352250,Itapevi,2026-04,2026-04,respiratorio (J00-J99),outras respiratorias,0-4,16,0,62,5706.29
352250,Itapevi,2026-04,2026-04,respiratorio (J00-J99),outras respiratorias,5-64,21,2,50,19878.23
352250,Itapevi,2026-04,2026-04,respiratorio (J00-J99),outras respiratorias,65+,2,1,13,3550.98
352250,Itapevi,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),0-4,17,0,79,14598.72
352250,Itapevi,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),5-64,12,0,81,9313.15
352250,Itapevi,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),65+,10,0,60,8471.91
352310,Itaquaquecetuba,2026-04,2026-01,circulatorio (I00-I99),circulatorio (I00-I99),5-64,3,0,3,524.11
352310,Itaquaquecetuba,2026-04,2026-01,circulatorio (I00-I99),circulatorio (I00-I99),65+,1,0,7,1427.78
352310,Itaquaquecetuba,2026-04,2026-01,respiratorio (J00-J99),outras respiratorias,0-4,1,0,4,219.13
352310,Itaquaquecetuba,2026-04,2026-01,respiratorio (J00-J99),pneumonia (J12-J18),0-4,1,0,7,630.42
352310,Itaquaquecetuba,2026-04,2026-01,respiratorio (J00-J99),pneumonia (J12-J18),5-64,1,0,28,582.41
352310,Itaquaquecetuba,2026-04,2026-02,circulatorio (I00-I99),circulatorio (I00-I99),5-64,1,0,33,463.21
352310,Itaquaquecetuba,2026-04,2026-02,circulatorio (I00-I99),circulatorio (I00-I99),65+,2,0,22,4805.93
352310,Itaquaquecetuba,2026-04,2026-02,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,1,0,3,503.19
352310,Itaquaquecetuba,2026-04,2026-02,respiratorio (J00-J99),outras respiratorias,0-4,1,0,3,195.13
352310,Itaquaquecetuba,2026-04,2026-02,respiratorio (J00-J99),pneumonia (J12-J18),5-64,3,0,57,2676.62
352310,Itaquaquecetuba,2026-04,2026-02,respiratorio (J00-J99),pneumonia (J12-J18),65+,1,1,29,1312.14
352310,Itaquaquecetuba,2026-04,2026-03,circulatorio (I00-I99),circulatorio (I00-I99),5-64,20,1,160,77576.93
352310,Itaquaquecetuba,2026-04,2026-03,circulatorio (I00-I99),circulatorio (I00-I99),65+,16,1,201,68220.21
352310,Itaquaquecetuba,2026-04,2026-03,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,3,0,16,1544.98
352310,Itaquaquecetuba,2026-04,2026-03,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,10,0,50,8323.91
352310,Itaquaquecetuba,2026-04,2026-03,respiratorio (J00-J99),outras respiratorias,0-4,5,0,21,4283.81
352310,Itaquaquecetuba,2026-04,2026-03,respiratorio (J00-J99),outras respiratorias,5-64,9,2,69,15528.37
352310,Itaquaquecetuba,2026-04,2026-03,respiratorio (J00-J99),outras respiratorias,65+,3,1,45,8559.82
352310,Itaquaquecetuba,2026-04,2026-03,respiratorio (J00-J99),pneumonia (J12-J18),0-4,4,0,25,2570.78
352310,Itaquaquecetuba,2026-04,2026-03,respiratorio (J00-J99),pneumonia (J12-J18),5-64,14,1,184,13868.88
352310,Itaquaquecetuba,2026-04,2026-03,respiratorio (J00-J99),pneumonia (J12-J18),65+,6,3,69,14279.9
352310,Itaquaquecetuba,2026-04,2026-04,circulatorio (I00-I99),circulatorio (I00-I99),0-4,1,0,19,1883.86
352310,Itaquaquecetuba,2026-04,2026-04,circulatorio (I00-I99),circulatorio (I00-I99),5-64,63,5,215,169468.68
352310,Itaquaquecetuba,2026-04,2026-04,circulatorio (I00-I99),circulatorio (I00-I99),65+,68,10,355,133630.36
352310,Itaquaquecetuba,2026-04,2026-04,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,6,0,20,3111.54
352310,Itaquaquecetuba,2026-04,2026-04,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,14,0,43,7343.81
352310,Itaquaquecetuba,2026-04,2026-04,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,7,1,34,3921.15
352310,Itaquaquecetuba,2026-04,2026-04,respiratorio (J00-J99),outras respiratorias,0-4,27,0,109,10220.2
352310,Itaquaquecetuba,2026-04,2026-04,respiratorio (J00-J99),outras respiratorias,5-64,16,4,127,24131.75
352310,Itaquaquecetuba,2026-04,2026-04,respiratorio (J00-J99),outras respiratorias,65+,3,2,1,2532.07
352310,Itaquaquecetuba,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),0-4,9,1,39,6626.53
352310,Itaquaquecetuba,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),5-64,19,5,157,21384.68
352310,Itaquaquecetuba,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),65+,17,6,138,17486.41
352500,Jandira,2026-04,2026-01,circulatorio (I00-I99),circulatorio (I00-I99),5-64,1,0,3,1915.08
352500,Jandira,2026-04,2026-02,circulatorio (I00-I99),circulatorio (I00-I99),5-64,2,0,66,25906.37
352500,Jandira,2026-04,2026-02,circulatorio (I00-I99),circulatorio (I00-I99),65+,1,1,34,13203.07
352500,Jandira,2026-04,2026-02,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,1,0,9,724.55
352500,Jandira,2026-04,2026-02,respiratorio (J00-J99),outras respiratorias,65+,1,0,46,21540.11
352500,Jandira,2026-04,2026-03,circulatorio (I00-I99),circulatorio (I00-I99),5-64,7,0,76,24131.85
352500,Jandira,2026-04,2026-03,circulatorio (I00-I99),circulatorio (I00-I99),65+,1,1,0,6792.44
352500,Jandira,2026-04,2026-03,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,1,0,4,511.19
352500,Jandira,2026-04,2026-03,respiratorio (J00-J99),outras respiratorias,5-64,3,1,18,2587.54
352500,Jandira,2026-04,2026-03,respiratorio (J00-J99),outras respiratorias,65+,1,1,10,670.12
352500,Jandira,2026-04,2026-03,respiratorio (J00-J99),pneumonia (J12-J18),5-64,1,0,5,124.62
352500,Jandira,2026-04,2026-03,respiratorio (J00-J99),pneumonia (J12-J18),65+,2,0,23,1863.58
352500,Jandira,2026-04,2026-04,circulatorio (I00-I99),circulatorio (I00-I99),5-64,22,1,82,64982.72
352500,Jandira,2026-04,2026-04,circulatorio (I00-I99),circulatorio (I00-I99),65+,7,0,34,25757.39
352500,Jandira,2026-04,2026-04,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,1,0,4,526.54
352500,Jandira,2026-04,2026-04,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,4,0,11,2267.6
352500,Jandira,2026-04,2026-04,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,1,0,5,504.59
352500,Jandira,2026-04,2026-04,respiratorio (J00-J99),outras respiratorias,0-4,3,0,7,1201.39
352500,Jandira,2026-04,2026-04,respiratorio (J00-J99),outras respiratorias,5-64,12,0,35,18548.97
352500,Jandira,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),0-4,2,0,14,1266.24
352500,Jandira,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),5-64,2,1,11,1202.94
352500,Jandira,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),65+,3,0,13,2384.97
352620,Juquitiba,2026-04,2026-03,circulatorio (I00-I99),circulatorio (I00-I99),5-64,1,0,5,767.32
352620,Juquitiba,2026-04,2026-03,circulatorio (I00-I99),circulatorio (I00-I99),65+,2,0,25,2506.58
352620,Juquitiba,2026-04,2026-03,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,1,0,14,1768.37
352620,Juquitiba,2026-04,2026-03,respiratorio (J00-J99),outras respiratorias,0-4,2,0,27,11015.86
352620,Juquitiba,2026-04,2026-03,respiratorio (J00-J99),pneumonia (J12-J18),65+,3,1,33,7524.88
352620,Juquitiba,2026-04,2026-04,circulatorio (I00-I99),circulatorio (I00-I99),5-64,7,0,11,3548.82
352620,Juquitiba,2026-04,2026-04,circulatorio (I00-I99),circulatorio (I00-I99),65+,4,1,20,2915.47
352620,Juquitiba,2026-04,2026-04,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,3,0,14,1915.08
352620,Juquitiba,2026-04,2026-04,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,2,1,4,1271.2
352620,Juquitiba,2026-04,2026-04,respiratorio (J00-J99),outras respiratorias,0-4,9,0,27,4939.48
352620,Juquitiba,2026-04,2026-04,respiratorio (J00-J99),outras respiratorias,5-64,2,0,0,3907.14
352620,Juquitiba,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),0-4,7,0,18,4284.32
352620,Juquitiba,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),5-64,4,0,13,2578.29
352620,Juquitiba,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),65+,3,0,10,2192.14
352850,Mairiporã,2026-04,2026-01,circulatorio (I00-I99),circulatorio (I00-I99),65+,1,0,99,22916.62
352850,Mairiporã,2026-04,2026-02,circulatorio (I00-I99),circulatorio (I00-I99),65+,1,0,49,10902.86
352850,Mairiporã,2026-04,2026-03,circulatorio (I00-I99),circulatorio (I00-I99),5-64,6,1,45,24666.97
352850,Mairiporã,2026-04,2026-03,circulatorio (I00-I99),circulatorio (I00-I99),65+,7,1,44,92266.17
352850,Mairiporã,2026-04,2026-03,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,4,0,7,1948.76
352850,Mairiporã,2026-04,2026-03,respiratorio (J00-J99),pneumonia (J12-J18),5-64,2,0,18,3171.19
352850,Mairiporã,2026-04,2026-03,respiratorio (J00-J99),pneumonia (J12-J18),65+,2,1,39,2135.29
352850,Mairiporã,2026-04,2026-04,circulatorio (I00-I99),circulatorio (I00-I99),5-64,15,0,23,12892.92
352850,Mairiporã,2026-04,2026-04,circulatorio (I00-I99),circulatorio (I00-I99),65+,14,0,51,13977.87
352850,Mairiporã,2026-04,2026-04,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,9,0,25,4512.71
352850,Mairiporã,2026-04,2026-04,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,10,0,20,4951.9
352850,Mairiporã,2026-04,2026-04,respiratorio (J00-J99),outras respiratorias,0-4,1,0,0,1224.59
352850,Mairiporã,2026-04,2026-04,respiratorio (J00-J99),outras respiratorias,5-64,4,0,14,2080.17
352850,Mairiporã,2026-04,2026-04,respiratorio (J00-J99),outras respiratorias,65+,5,2,22,3307.86
352850,Mairiporã,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),0-4,7,0,16,4204.94
352850,Mairiporã,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),5-64,2,0,6,1212.84
352850,Mairiporã,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),65+,2,2,15,1547.34
352940,Mauá,2026-04,2026-02,circulatorio (I00-I99),circulatorio (I00-I99),5-64,6,0,90,24330.05
352940,Mauá,2026-04,2026-02,circulatorio (I00-I99),circulatorio (I00-I99),65+,6,0,42,12838.64
352940,Mauá,2026-04,2026-02,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,1,0,14,1028.75
352940,Mauá,2026-04,2026-02,respiratorio (J00-J99),outras respiratorias,0-4,1,0,45,29393.0
352940,Mauá,2026-04,2026-02,respiratorio (J00-J99),outras respiratorias,65+,2,1,64,19815.03
352940,Mauá,2026-04,2026-02,respiratorio (J00-J99),pneumonia (J12-J18),5-64,1,0,6,781.49
352940,Mauá,2026-04,2026-02,respiratorio (J00-J99),pneumonia (J12-J18),65+,1,0,17,6894.85
352940,Mauá,2026-04,2026-03,circulatorio (I00-I99),circulatorio (I00-I99),5-64,47,3,351,206633.32
352940,Mauá,2026-04,2026-03,circulatorio (I00-I99),circulatorio (I00-I99),65+,53,5,498,153421.45
352940,Mauá,2026-04,2026-03,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,3,0,7,1446.91
352940,Mauá,2026-04,2026-03,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,1,0,3,479.19
352940,Mauá,2026-04,2026-03,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,3,0,18,1854.22
352940,Mauá,2026-04,2026-03,respiratorio (J00-J99),outras respiratorias,0-4,3,0,17,1070.99
352940,Mauá,2026-04,2026-03,respiratorio (J00-J99),outras respiratorias,5-64,10,1,134,23006.96
352940,Mauá,2026-04,2026-03,respiratorio (J00-J99),outras respiratorias,65+,4,0,28,4142.65
352940,Mauá,2026-04,2026-03,respiratorio (J00-J99),pneumonia (J12-J18),0-4,2,0,8,1174.18
352940,Mauá,2026-04,2026-03,respiratorio (J00-J99),pneumonia (J12-J18),5-64,11,2,113,18251.68
352940,Mauá,2026-04,2026-03,respiratorio (J00-J99),pneumonia (J12-J18),65+,9,2,104,15649.87
352940,Mauá,2026-04,2026-04,circulatorio (I00-I99),circulatorio (I00-I99),5-64,37,0,98,208633.48
352940,Mauá,2026-04,2026-04,circulatorio (I00-I99),circulatorio (I00-I99),65+,32,3,183,229063.69
352940,Mauá,2026-04,2026-04,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,5,0,21,3729.83
352940,Mauá,2026-04,2026-04,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,1,0,1,642.28
352940,Mauá,2026-04,2026-04,respiratorio (J00-J99),outras respiratorias,0-4,5,0,14,6731.7
352940,Mauá,2026-04,2026-04,respiratorio (J00-J99),outras respiratorias,5-64,21,0,16,24448.33
352940,Mauá,2026-04,2026-04,respiratorio (J00-J99),outras respiratorias,65+,4,0,39,3090.42
352940,Mauá,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),0-4,2,0,5,1164.84
352940,Mauá,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),5-64,3,0,16,2411.07
352940,Mauá,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),65+,2,0,10,1440.79
353060,Mogi das Cruzes,2026-04,2025-12,circulatorio (I00-I99),circulatorio (I00-I99),65+,1,0,3,755.53
353060,Mogi das Cruzes,2026-04,2025-12,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,1,0,2,713.04
353060,Mogi das Cruzes,2026-04,2026-02,circulatorio (I00-I99),circulatorio (I00-I99),5-64,1,0,28,810.06
353060,Mogi das Cruzes,2026-04,2026-02,circulatorio (I00-I99),circulatorio (I00-I99),65+,2,0,31,15271.5
353060,Mogi das Cruzes,2026-04,2026-02,respiratorio (J00-J99),outras respiratorias,0-4,2,0,40,47736.71
353060,Mogi das Cruzes,2026-04,2026-02,respiratorio (J00-J99),pneumonia (J12-J18),0-4,2,0,37,20586.74
353060,Mogi das Cruzes,2026-04,2026-02,respiratorio (J00-J99),pneumonia (J12-J18),65+,2,0,94,11096.55
353060,Mogi das Cruzes,2026-04,2026-03,circulatorio (I00-I99),circulatorio (I00-I99),5-64,42,2,244,170087.46
353060,Mogi das Cruzes,2026-04,2026-03,circulatorio (I00-I99),circulatorio (I00-I99),65+,46,3,371,254525.24
353060,Mogi das Cruzes,2026-04,2026-03,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,4,0,35,3479.19
353060,Mogi das Cruzes,2026-04,2026-03,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,4,1,22,10410.5
353060,Mogi das Cruzes,2026-04,2026-03,respiratorio (J00-J99),outras respiratorias,0-4,6,0,131,39020.06
353060,Mogi das Cruzes,2026-04,2026-03,respiratorio (J00-J99),outras respiratorias,5-64,4,0,17,6074.06
353060,Mogi das Cruzes,2026-04,2026-03,respiratorio (J00-J99),outras respiratorias,65+,4,1,50,9927.04
353060,Mogi das Cruzes,2026-04,2026-03,respiratorio (J00-J99),pneumonia (J12-J18),0-4,4,0,36,17458.35
353060,Mogi das Cruzes,2026-04,2026-03,respiratorio (J00-J99),pneumonia (J12-J18),5-64,4,0,21,7384.37
353060,Mogi das Cruzes,2026-04,2026-03,respiratorio (J00-J99),pneumonia (J12-J18),65+,12,2,95,19560.22
353060,Mogi das Cruzes,2026-04,2026-04,circulatorio (I00-I99),circulatorio (I00-I99),5-64,123,4,299,389938.93
353060,Mogi das Cruzes,2026-04,2026-04,circulatorio (I00-I99),circulatorio (I00-I99),65+,106,11,457,370270.24
353060,Mogi das Cruzes,2026-04,2026-04,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,9,0,23,7265.12
353060,Mogi das Cruzes,2026-04,2026-04,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,15,0,39,10946.44
353060,Mogi das Cruzes,2026-04,2026-04,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,6,1,31,10719.12
353060,Mogi das Cruzes,2026-04,2026-04,respiratorio (J00-J99),outras respiratorias,0-4,30,1,113,37075.75
353060,Mogi das Cruzes,2026-04,2026-04,respiratorio (J00-J99),outras respiratorias,5-64,50,1,99,76498.59
353060,Mogi das Cruzes,2026-04,2026-04,respiratorio (J00-J99),outras respiratorias,65+,4,0,23,4494.91
353060,Mogi das Cruzes,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),0-4,22,0,61,23997.3
353060,Mogi das Cruzes,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),5-64,13,2,77,10834.98
353060,Mogi das Cruzes,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),65+,12,4,43,13494.61
353440,Osasco,2026-04,2025-12,circulatorio (I00-I99),circulatorio (I00-I99),5-64,2,0,114,40869.42
353440,Osasco,2026-04,2025-12,respiratorio (J00-J99),outras respiratorias,5-64,1,1,20,14168.2
353440,Osasco,2026-04,2026-01,circulatorio (I00-I99),circulatorio (I00-I99),5-64,5,1,122,40691.82
353440,Osasco,2026-04,2026-01,circulatorio (I00-I99),circulatorio (I00-I99),65+,7,4,157,88974.85
353440,Osasco,2026-04,2026-01,respiratorio (J00-J99),pneumonia (J12-J18),0-4,1,0,1,47.27
353440,Osasco,2026-04,2026-02,circulatorio (I00-I99),circulatorio (I00-I99),5-64,5,0,109,23785.52
353440,Osasco,2026-04,2026-02,circulatorio (I00-I99),circulatorio (I00-I99),65+,11,2,197,66005.12
353440,Osasco,2026-04,2026-02,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,1,0,59,1631.27
353440,Osasco,2026-04,2026-02,respiratorio (J00-J99),outras respiratorias,0-4,4,0,111,71076.65
353440,Osasco,2026-04,2026-02,respiratorio (J00-J99),outras respiratorias,5-64,2,0,32,20595.15
353440,Osasco,2026-04,2026-02,respiratorio (J00-J99),outras respiratorias,65+,1,0,0,44.22
353440,Osasco,2026-04,2026-02,respiratorio (J00-J99),pneumonia (J12-J18),5-64,2,0,39,4934.11
353440,Osasco,2026-04,2026-02,respiratorio (J00-J99),pneumonia (J12-J18),65+,4,0,71,3088.04
353440,Osasco,2026-04,2026-03,circulatorio (I00-I99),circulatorio (I00-I99),0-4,1,0,13,9979.4
353440,Osasco,2026-04,2026-03,circulatorio (I00-I99),circulatorio (I00-I99),5-64,44,1,270,346546.14
353440,Osasco,2026-04,2026-03,circulatorio (I00-I99),circulatorio (I00-I99),65+,40,7,398,203369.13
353440,Osasco,2026-04,2026-03,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,3,0,14,2533.74
353440,Osasco,2026-04,2026-03,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,6,0,39,14506.41
353440,Osasco,2026-04,2026-03,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,5,0,83,12235.36
353440,Osasco,2026-04,2026-03,respiratorio (J00-J99),outras respiratorias,0-4,5,0,26,3690.98
353440,Osasco,2026-04,2026-03,respiratorio (J00-J99),outras respiratorias,5-64,10,2,93,18624.34
353440,Osasco,2026-04,2026-03,respiratorio (J00-J99),outras respiratorias,65+,4,2,89,14721.12
353440,Osasco,2026-04,2026-03,respiratorio (J00-J99),pneumonia (J12-J18),0-4,7,0,91,41730.0
353440,Osasco,2026-04,2026-03,respiratorio (J00-J99),pneumonia (J12-J18),5-64,11,1,161,28031.93
353440,Osasco,2026-04,2026-03,respiratorio (J00-J99),pneumonia (J12-J18),65+,17,3,220,44411.1
353440,Osasco,2026-04,2026-04,circulatorio (I00-I99),circulatorio (I00-I99),0-4,2,1,19,9664.47
353440,Osasco,2026-04,2026-04,circulatorio (I00-I99),circulatorio (I00-I99),5-64,122,8,494,491567.29
353440,Osasco,2026-04,2026-04,circulatorio (I00-I99),circulatorio (I00-I99),65+,76,6,310,350228.28
353440,Osasco,2026-04,2026-04,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,6,0,17,3870.88
353440,Osasco,2026-04,2026-04,respiratorio (J00-J99),DPOC e asma (J40-J47),5-64,7,0,50,4100.51
353440,Osasco,2026-04,2026-04,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,7,1,32,3516.27
353440,Osasco,2026-04,2026-04,respiratorio (J00-J99),outras respiratorias,0-4,26,0,80,6947.19
353440,Osasco,2026-04,2026-04,respiratorio (J00-J99),outras respiratorias,5-64,30,2,86,45969.23
353440,Osasco,2026-04,2026-04,respiratorio (J00-J99),outras respiratorias,65+,11,6,47,8761.72
353440,Osasco,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),0-4,29,0,121,29392.05
353440,Osasco,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),5-64,25,2,138,27680.58
353440,Osasco,2026-04,2026-04,respiratorio (J00-J99),pneumonia (J12-J18),65+,24,5,127,24905.75
353910,Pirapora do Bom Jesus,2026-04,2026-01,circulatorio (I00-I99),circulatorio (I00-I99),65+,1,0,14,3749.02
353910,Pirapora do Bom Jesus,2026-04,2026-02,circulatorio (I00-I99),circulatorio (I00-I99),5-64,2,1,11,4620.44
353910,Pirapora do Bom Jesus,2026-04,2026-02,respiratorio (J00-J99),DPOC e asma (J40-J47),65+,1,0,5,693.55
353910,Pirapora do Bom Jesus,2026-04,2026-03,circulatorio (I00-I99),circulatorio (I00-I99),5-64,1,1,1,233.57
353910,Pirapora do Bom Jesus,2026-04,2026-03,circulatorio (I00-I99),circulatorio (I00-I99),65+,3,0,22,11160.18
353910,Pirapora do Bom Jesus,2026-04,2026-03,respiratorio (J00-J99),DPOC e asma (J40-J47),0-4,1,0,3,545.22
353910,Pirapora do Bom Jesus,2026-04,2026-03,respiratorio (J00-J99),outras respiratorias,0-4,1,0,2,203.13
353910,Pirapora do Bom Jesus,2026-04,2026-03,respiratorio (J00-J99),outras respiratorias,65+,1,1,21,1217.53
353910,Pirapora do Bom Jesus,2026-04,2026-03,respiratorio (J00-J99),pneumonia (J12-J18),5-64,1,0,7,1890.28
353910,Pirapora do Bom Jesus,2026-04,2026-03,respiratorio (J00-J99),pneumonia (J12-J18),65+,1,0,6,624.45
353910,Pirapora do Bom Jesus,2026-04,2026-04,circulatorio (I00-I99),circulatorio (I00-I99),5-64,2,0,1,400.94
353910,Pirapora do Bom Jesus,2026-04,2026-04,circulatorio (I00-I99),circulatorio (I00-I99),65+,3,0,13,38786.42
